"primary_id","review_date","category","rating","label","text"
"A_28350","2026-04-15","Kindle_Store_5",5,"OR","Alanas magic was ebbing and she knew something was happening with the Hollow. She and Bryce were going to cross path soon. Lately, Bryce was having little control of his bear and his brothers were keeping a close eye on him. He knew that Alana was in Star Lake Forest and roaring went to meet her. He didn't trust her. With much effort Alana persuaded him that the source of the problems was the Hollow losing its magic. She told him that something was draining its magic and she was the only one who could fix it. But she was lying to Bryce. She needed Liz to help her because her powers had weakened. It wasn't easy to deal with Brandon, Liz mate. He was suspicious and harsh with Alana. He could not forget Alana nearly had Liz killed. But the Hollow was in much danger it. It was worse than what they thought. The warlock, Alavar, had been Alanas mentor and was the one stealing the Hollow magic. He was a warlock dealing in black magic. They would have to fight him because without the Hollows magic the Mitchells would die. In this third story we get to know all about the Mitchells curse. Why Alana cursed Bryce and his brothers as collateral damage? I was very curious about what happened ten years ago that split them apart. Alana cannot forget Bryce did to her and Bryce could not have the woman he wanted because what Alana did. Way to keep the mystery of the situation. The author kept me intrigued from the first book. The development of the story was very interesting with much suspense, drama, action, and sex. Touching the scenes between Alana and Liz. Much feelings in there. This was the best of the three books of the Mitchells brothers. I knew it would be juicy. Love this stories.
Received the ARC for an honest review"
"A_28353","2026-02-15","Kindle_Store_5",5,"OR","Save Me is about Courtney Pierce and Rachel Sanders story. ""Her long neck is perfect for licks and nibbles and that's not even the half of it. That face, with her cupid's bow lips, long straight thin nose, high, arched brows the same shade as her hair, and brown eyes so warm I could drink them like hot cocoa. Her long brown hair is down, with a little bit of wave and it frames her face, making the perfect window. "" ~Courtney Pierce

Through the first two books comes together to bring in Court's POV and you will find out what happened between him and Annabella and things will come to light between Court and Rachel. Break Me ended in a small cliffy to start this book up with Rachel finding out she is pregnant. Is it Kellan's or someone's else?  No spoilers here so you will just have to see. I really loved this book and finding out more info on Ashley, Victor, Annabella and several unexpected twists to be revealed. Of course, you will have plenty of swoon worthy moments and angst to hold you over. Don't forget about the betrayal and enough steamy scenes to make up for it. I love this series! I reread them every time I have a chance to read the next book when it comes out!  Hope you enjoy!

""I might be gorgeous, to you anyway, but you have these eyes and it's like looking into a deep green pool and getting lost. Plus, this body, oh my god, this body. I could worship at your body. ""  Then she shifts around, throwing her arm over my stomach, shoving her face in my neck and placing a leg over my thighs. ""But you have this brooding thing going on. It's like, so intense to be around you and it's all I can do to breathe."
"A_28354","2026-01-19","Kindle_Store_5",3,"OR","It was a case of All or Nothing for me. The crux of story sold me even though there were parts I did not like. An aptly named series, Wicked Games play out in this book for Jena. Unwittingly playing a game she has no idea she is a participant in, it appears that by the end of the game she could lose everything. Character and story issues left me with mixed emotions. I liked King, but I did not like his original game plan and I had a hard time reconciling the man who went into the game with eyes wide open to the probable repercussions of what he put in play with the man who fought for his woman at the end. We also got just enough info on King and Wick to know they are not good guys, but not enough to know what exactly it is they do. At times, their actions did not match their words and this disturbed me greatly. Jena came across as dumb as a box of rocks, dismissing what was happening around her by resorting to excuses and sticking her head in the sand. She evoked frustration and sympathy simultaneously, but it was her weakness that lost me in the end. Timeline issues unsettled me as well, as in when did King and Wick meet? Was it in when they were kids or in the military? It cant be both in my head, yet both were stated as facts. A proper back story on those two would have improved this book immensely, probably cleared that issue up and added some character depth that was missing. A little more about Jenas old job would have been nice too. And after all that you're wondering why I said I liked it? It was all about the game for me and on that level it delivered to the point of me wanting Wicks story next. Spices Rating: 3."
"A_28356","2026-04-28","Kindle_Store_5",3,"OR","Anyone familiar with the Desire, Oklahoma series will recognize the cast of characters in this story -- including Dillon and Ryder. The newest addition to the town comes in the form of Alison (Ally as affectionately referred to by Ryder). Alison comes to Desire on the heels of a bad breakup from an abusive boyfriend. Similar to all the other stories in the series, Dillon and Ryder come swooping into her life completing ensconcing themselves in it while overwhelming her with their (neanderthalithic) overbearing ways and masculinity.

The story prattled along at a lumbering pace, IMHO, as Alison whined about things being ""none of your (Dillion and Ryder's) business"" (said 14 times) and spanking threats from the men (mentioned 33 times...yes...I counted). The story was highly repetitive...not only of itself but of the other stories in the series. Really the characters in these stories are interchangeable because the story lines are so consistent with one other. This series now has 8 books in it...and honestly, as a reader, I'm getting to the point where I don't care because there is nothing unique about them anymore. Desire for Three: Winning Back Jesse is actually about the characters in Desire for Three. *Scratches my head*....so now we're going back and revisiting characters? Pass!

Don't get me wrong, I enjoy Leah Brooke's work, I just want to see some originality come into play in her stories. As they are now...they are just meh because of near exactness of the stories and characters -- resistant females...dominant men...and they all live happily ever after. I'd like to see her throw some different characters in a the mix. Send someone of a different nationality to Desire to find love. Send a couple looking to add to their triad.......give me something different to work with.

Raw Desire wasn't unenjoyable...I just though it could have been much better and different.

Warning: Book contains: mnage  troisRomance, M/F/M, BDSM, public exhibition, spanking, sex toys"
"A_28359","2026-02-20","Kindle_Store_5",4,"OR","Away on business Agata finds time to visit a festival where she runs into a woman who seems to know a lot about how Agata really feels about her life. When the woman give Agata a drink she drinks it not knowing it will change her life. Stan is out hunting and stumbles onto Agata, knowing he should just leave her and let the village people save her Stian can't seem to walk away. When Stain see's her face he knows right away she will be his wife. Waking up Agata is shocked and scared and at first thinks she is still at the festival. When reality come crashing down all Agata can think about is getting home.

But Stain will keep Agata no matter what, he has been alone for too long. The longer Agata is in this new world the more reality comes crashing down and the more both of their feeling begin to grow. But this new world isn't safe and when Agata gets the chance to finally have what she thinks she has wanted since she awakened may now be at her fingertips, now Agata will have to decide what she wants more, her home or her new life with Stian.

This was a really good read. Yes its shorter but this book wasn't rushed and I really, really enjoyed it. When I first read the book description I thought of Kristen Ashley's book Golden Dynasty and while they have a similar idea this is a story all on it's own. Stian was a great hero and like all of Ms. Snows hero's he was possessive, and strong, and me man you woman. Agata was a great heroine she didn't melt under pressure and she wasn't stupid. I also liked that she wasn't so stubborn that she missed what was right in front of her. All in all this was a really great read that was fast, hot, and new."
"A_28360","2026-02-05","Kindle_Store_5",5,"OR","I was given an ARC for a honest review. Two words: LOVED IT!

I remember reading Mine to Lose where we were introduced to Trey. After everything that happened, I was hoping that he had his own story. This did not disappoint!

Trey is hurting because the girl he wanted belonged to someone else. He throws all his attention into his work. His younger brother Jett is back and is working with him. He and Trey go to a bar and Trey ends up drinking (which he doesnt do) and spends an amazing night with a stranger. Fast forward later and Trey is trying to get this account for his company, so he has to spend a few days with the owner and basically has to prove why his company is better that the company he previously worked for. That company sends a person to represent them and come to find out, its the girl Trey had that night with, Faith. From there sparks fly and the back and forth between them as they are trying to win the account is so good! They have a love/hate relationship but the attraction is there. talk about hot!

As you get more into the story, we learn more about Faith and who she is. You just want to take the two of them and lock them up so they can get their stuff together, but there are things that prevent it. you will enjoy this story and root for Trey and Faith all the way! Do they get together after everything that's happened? You have to read it to find out. Let me just say that Trey's brother Jett, was hilarious throughout this whole book. I can't wait for him to get his story :)

TK is an amazing author and I look forward to more from her. Do yourself a favor and add this to your tbr list today! You will love it without a ""doubt"" ;)"
"A_28362","2026-02-11","Kindle_Store_5",5,"OR","WOWSER

I have read some truly remarkable horrible stories based on facts over my time but this one is truly dark, full of mental and physical anguish, abuse and RAW emotions its tangible. You can feel it oozing out from its pages. I am taking deep breathes here. Its somewhat written as a memoir, but in other parts reads like a novel. Except for the fact this was reality for the author. There are advisory notes from the author:
If you yourself are disturbed by abuse and any of the violent abusive events in this story, she says, do not read unless you can survive it or it can lead YOU down a dark path:

If you have been abused, the same applies

Its interesting to me that she has not written this for a therapy as most do or a story to be told. The mental state and dark places this author went to in writing this book is deeper than a very deep black hole. She says how the book has not been edited and re edited so as to take the meaning and exact happenings out of this true story. It is how it is. The woman that is broken and quite frankly mentally disturbed [and who wouldn't be by this] is different from the woman today. This is not written as a memoir it is written more like a novel. Do not think you can read this book for enjoyment, definitely not. Its a journey, its a learning curve, its a lesson. Anyone can take something away from this read. There is no way I can say its NOT distressing because it IS. The author admits, she was insane when she wrote this, as an advocate for mental awareness, I would say, she definitely was emotionally distressed, disturbed and needed mental health care to cope. Whichever way she managed to get all those pieces back together, my hat goes off to her as it would have been oh so easy to have departed in other ways."
"A_28365","2026-02-23","Kindle_Store_5",5,"OR","Sometimes you read a book that you just devour. You inhale it. It consumes you. This is what The Perfect Life did to me.

I must back up and say that this is the first book by Erin Noelle I have read. Not bought. Read. Ive had a few of her books on my Kindle for a while and I have a few in paperback. I really could kick myself for not reading her books sooner. I mean really. I was totally missing out. I just went and one clicked two more.

The Perfect Life was perfect to me. A book that took over my life for the time I was reading it. I finished it in one day which is a rarity for me. I couldn't put it down. I was consumed by it and the characters.

Its the perfect story with the perfect characters and perfect writing. Its unique and creative and has something added to the plot I never would have thought of.  I literally felt this book in my chest. And no, Im not exaggerating. My heart raced, I felt anxious and I felt the intensity between 2 Oliver and Monroe. Their attraction and chemistry is unbelievable.

The characters are so lovable. They are broken and imperfect yet perfect. I want Oliver in my life. His quirkiness is beyond adorable. Hes fun and sweet and romantic and charming and I adore him.

The Perfect Life brings up some serious topics. Life isn't perfect. For anyone. What appears on the outside isn't always how things are behind closed doors. It also tackles some other real life issues which I won't get into as not to spoil it. But it does so with grace and tact. And mixed in with the heaviness are moments of tenderness and love, and wit and humor that will have you smiling and laughing.

I loved it. All of it. The Perfect Life is perfect!! You won't regret one clicking. I promise."
"A_28366","2026-01-17","Kindle_Store_5",4,"OR","**3.5 stars**

I have a thing for time travel books. It started when I was a kid with A Wrinkle in Time and has continued throughout my adult life. I've read Outlander multiple times and practically hug it at night. I just find time travel love stories to unbearably romantic.

""Paradox Lost"" was a nicely done time travel story with some good romantic chemistry. I always enjoy Libby Drew's writing. She writes in a way that feels... easy. Her stories have a great flow to them and this one was no exception. I was hooked from the start and effortlessly got into the groove of the book.

I had a few problems with some of the finer details of the story. Reegan had a PhD in history and was supposed to know the time period of 2020 like the back of his hand. That is why it was irritating for me when he didn't know some pretty basic facts about the era that he was visiting. He kept trying to open things voice activation and bumbling through 21st century appliances. It felt odd to me that a time traveling historian wouldn't know when things were invented.

Also, I kept thinking that Reegan's speech would sound different from Saul's. If I think back over 100 years and I traveled to that era, I would stick out from the moment I opened my mouth. I kept waiting for them to comment on accent or speech usage or something like that.

I tend to think of all of these details when I read a time travel book and they become distracting for me when I find inconsistencies.

Despite my nit-picking, this book really did have a lot to offer. It had a decent amount of action, some nice sex scenes, and it kept my Kindle glued to my hand all day. A solid 3.5 star (aka between ""liked"" and ""really liked"") for me.

**Copy provided by the publisher in exchange for an honest review**"
"A_28368","2026-04-12","Kindle_Store_5",5,"OR","This is the perfect story to read when you have a few hours free and you just want to dream away and relax for a little while. Stranded with the Scottish Earl is a sweet romance novella that has a handsome, Scottish lord and a stubborn English woman in it. It swept me away from the beginning and I really enjoyed it.

Miss Charlotte Warren is living the perfect life or at least she believes it is and she thought her father thought so too so shes a little surprised and hurt when she gets a letter from him telling her that he has found the perfect husband for her. In no way will she agree to marry this stranger!

Ewan Macrae, the Earl of Lyle is looking for a bride but he never thought that he would find her in a little village in the countryside but her father (who he met in London) made him curious enough to make Ewan decide to pay her a visit. But he never thought that a spring flood would leave them secluded from the outside world. Something that works in his favor because the woman that he meets isn't very welcoming. But he knows in his heart that shes the woman for him. So now he has a few days to convince Charlotte that marrying him wouldnt be a bad idea. That hes worth it and he will prove it in any way that he can.

I really loved the banter between Charlotte and Ewan and yes, everything did go fast but thats much in the case in novellas. And sometimes you just want that magic where one look makes someone fall in love. Where love is simple. No fear, no hesitation just the knowledge that that one person is the one for you.

The story is told from both POV's. Im really happy that the writer Anna Campbell gave this story an epilogue! It gave this story that something more."
"A_28370","2026-02-17","Kindle_Store_5",5,"OR","I loved Desiree Holt's book, Joy Ride.  As a matter of fact, I can honestly say that Joy Ride turned me into a Rock Band Romance Junky.  With that in mind, I'm here to tell you that Aftershock, the sequel to Joy Ride, has more than satisfied my appetite for this sub-genre of romance.

Aftershock is a truly amazing read.  In my opinion this story is even better than Joy Ride.  You do get to catch up on what's happening with the hero and heroine of Joy Ride, Marc and Emma, as well as getting to know the other members of the band Lightnin' a bit better.  But you also get to meet Sydney Alexander, newly named promotions agent for the happening, new-on-the-scene band Lightnin' who is hot, sexy yet somewhat troubled by some past life experiences and the nasty, bitter aunt who raised her after the death of her parents.  You get to learn more about Rick Trajean, leader of the band, Lightnin' while savoring all the sweet, sexy details of how Syd and Rick fall for each other.  Then hold on to your hats because things get a little wild when the nasty villain enters the picture.  Let me tell you.  Desiree Holt writes THE BEST villains and she sure doesn't disappoint in this story.  You are going to love hating this villain.

Desiree Holt is one of my absolute favorite authors.  I love her writing style.  Her characters are always so real.  The story line is always sure, succinct and sure to grab your attention.  All this is true in Aftershock but she goes beyond the usual.  I felt like I was really backstage listening to Lightnin' perform during the concert and interacting with everyone after the concert while reading this book. I highly recommend this book for your reading pleasure.  Aftershock is most definitely an Off-the-Charts #1 winner!"
"A_28372","2026-03-20","Kindle_Store_5",4,"OR","The Wedding Trap hit a bunch of sweet spots for me. It had a little suspense, a little steam, a heroine that was likable and it had humor. I love when a story makes me chuckle. There's nothing too slap-stick about the humor; it's mostly dry observations that the heroine makes about the absurdity of the situation in which she finds herself.

When attendees of Isobel's wedding aren't swallowing that Alex is Beth's boyfriend ""Charlie"", the rumors start swirling, much to Beth's mortification, that ""Charlie"" is really a gigolo she has hired to save face. Since Beth can't tell the truth about Alex being a CIA agent on a case, she has to roll with it.

EXCERPT:  ""Alex grinned. ""They all think I'm a prostitute, don't they?""

""Yep,"" she said. For some reason, Alex finding humor in the situation only darkened her mood further. It wasn't funny-it was disastrous. Spencer had gotten exactly what he wanted: she was a joke.

Given what had happened to her today, it shouldn't have mattered. But for some reason, it cut deep. She imagined what the epitaph on her gravestone would read.

Beth Bradley.

Liar. Sinner. John. ""

There were maybe some unrealistic moments in the plot as far as the CIA procedures go, but I don't know how they roll, so I don't really care. And this story takes place over the course of about 3 days or so and that's a short time to fall in love. But, again, I'm not reading romance for the realism. I would have liked an epilogue to find out how they settled into coupledom (I'm making up my own words, here). But there are two more books in the series and hopefully Beth and Alex will be mentioned so we can know how they fare.

This book is written in the 3rd person with both heroine and hero perspectives, it's unequal--there's more heroine than hero. I'd rate the steam at PG-13. There's a few scenes, but they aren't very explicit."
"A_28374","2026-02-12","Kindle_Store_5",5,"OR","For many years now, I've been a fan of the true crime genre; reading nothing but these nonfiction tales of the worst side of mankind. After a while, while still interested in the crimes, the forensics, and the inner workings of the justice system, a reader can easily reach a point where the crime in and of itself has no shock value.

That was not the case in my most recently read book: Pure Murder by Corey Mitchell.

In Pure Murder, Mitchell tells the gut-wrenching, absolutely sickening tale surrounding the deaths of two Houston, Texas teenager girls: Jennifer Ertman and Elizabeth Pena.

On what should have been a short walk home through on of Houston's city parks, these young girls had the bad fortune of meeting up with six of Texas' teenage lowlifes: Efrain Perez, Raul Villarreal, Peter Cantu, Joe Medellin, Venancio ""Yuni"" Medellin, Jr., and Sean O'Brien.

Simply because the young, innocent girls were in the wrong place at the wrong time when these scumbags were ""feeling their oats,"" they were tortured, raped, and murdered.

For the first time in a while, this true crime piece managed to enrage me as I could not hardly fantom that in a group of six people there was not one decent individual that could have, in some way, helped these young victims.

And, as an added bonus, especially in a time where illegal immigration is such a hot topic, the attempts by Joe Medellin to use his illegal immigrant status as a means to absolve the indictment against him was, to say the least, infuriating. He participates in the raping, mutilating and murder of two young girls and he expects that this country will allow him freedom on a technicality?! I could not even begin to understand the audacity of this pathetic, spineless child killer.

If you're up for a good read that evokes so many emotions you feel as though you are on an emotional rollercoaster, look no further than this newest release from Corey Mitchell."
"A_28376","2026-04-26","Kindle_Store_5",4,"OR","Sports romance!! Woohoo!  A little different though since neither of them actually play! The quick of it...Okay so Jackson is a sports analyst and Leila...the new sideline sports reporter who's working under him. And oh the attraction and intrigue they have for each other! For the first time they've found someone who thinks like they do. It's numbers and stats and seeing how puzzles fit. One thing that won't fit? An office romance. *le sigh* And so a yummy battle of wills begins...

First up...Jackson. He's so yummy it's hard not to think naughty filthy things in his direction. Leila certainly had that trouble. And, well, he does too so double the fun for us! lol The connection between the two was great. I loved that they both have a thing for numbers and stats and think the same way.

Jackson's just flat out delicious. He's hot, sexy, at the top of his game, is a world class flirt and he's a good guy (sometimes he's a little too perfect) but he cares about people. I really loved the heroine too! She's a football junkie, a good person, hard worker and funny! I totally fell for her and her humor.

Their romance was slooooooow moving since they didn't want to risk her job at the network and whatnot but I loved that they became friends first and totally respected each other. But oh when it heated up! Oh, yeah! It seriously heated up. There were sweet and aw-worthy moments between them too that totally had me in a swoon. Oh, and he's got some growly alpha male in him too so it's not ALL sugary sweet...

Of course there was a little bit of relationship drama. I didn't totally buy into the reasoning behind it--it was a little shaky to me--but overall I was still on board.

*dreamy sigh* Jackson's Trust was a deliciously fluffy treat. A fun romance, wonderful friendships, humor, heat and plain ol likeable characters made for a delightful time."
"A_28378","2026-01-05","Kindle_Store_5",5,"OR","Jet, the 6th episode of Secret Confessions: Backstage  is the hottest of the series and one story Id like to see continued.  Jet is the real drive behind The Screaming Tuesdays, the real master of their music.  All the Tuesdays are talented in their own right, but Jet is the total package, even though his voice is his instrument on stage, he can play all instruments well (though he demurs about bagpipes).  He is obsessive about his notebook, where he keeps his works-in-progress, his thoughts and his secrets.  He has been wanting to get his hands (mouth, body) on Charlie since he first saw her on the first day of the US tour.

Charlie has been embedded with The Screaming Tuesdays since the beginning of the US tour.  A reporter looking for the in-depth true story about the band, the tour and the individual Tuesdays; she has kept her distance from all the members of the band and their support team.  She wants nothing to tarnish her reputation as a reporter and devalue her work.  She knows how quickly her reputation can be lost if she is linked to anyone she interviews.  She has been painfully aware of Jet from the first moment and has delayed his interview until the last.

The last day of the tour, the last night, after the last concert, Charlie is scheduled to do her in-depth interview with Jet.  Jet made a decision to avoid alcohol for the US tour; he states hes not an alcoholic and it is just a personal choice.  The Tuesdays have been betting against him, but the US tour is over and the betting pool is unclaimed.  Yanis brings Charlie to Jets suite just as hes about to shower off after the performance.  Jet doesnt want to do the interview with Charlie because hes unsure he can keep his hands off her.  Chicago is about to get hot!"
"A_28380","2026-02-14","Kindle_Store_5",4,"OR","Cathy Johnson was busy helping out the family restaurant and trying out new things to add to the menu to think about the TV production that is coming to their small town in Virginia. The whole town seemed to be pretty much excited except her. Her heart has been broken by her high school sweetheart, a relationship that ended in a disaster. The last thing she needs was to become star struck.

Until she crossed path with the sexy and charming Greg Moran who arrives in Dogwood together with the rest of the cast and crew of Bittersweet. They had this crazy connection together, but if Cathy was careful to get her emotions in tangle, Greg can be pretty much fickle minded. He can be all in, and then all of a sudden, he was nowhere in sight. He can be interested now, and then appear disinterested the next time. He had some secrets of his own, that I wanted to know. I would have loved it more if he gets his own POV. But I was stuck with Cathy, and her thoughts weren't that bad. There were a lot of bumps before their happy ever after  and there were times when youd just wanted to ask Greg if he really wants Cathy, or if both of them wanted this to work

There were times when I got frustrated with the hot-then-cold Greg  just about everything seems to be perfect, suddenly theyd be back to square one, but still I found this book romantic and endearing. I love Cathy, and her friend Max and Hal  they were a great bunch, and both of her friends are there to catch her every time she falls. Greg was hard to love, but you couldn't resist his charms, so please don't blame Cathy.

This is my first Sunday James read, and it was okay. I look forward for the next book in the series and cant wait to read whats next for this two!"
"A_28382","2026-02-26","Kindle_Store_5",5,"OR","Following in the footsteps of the first book in the series, Marine for Hire, this delightful story treats us to Mac and Kelli. Mac is a security expert, ex-military, who needs a fiancee quickly as cover in his negotiations for an arms deal that is about to go down. Kelli is his sister's best friend, someone he vaguely remembers as a cute pig-tailed girl, but who will do in a pinch. Imagine his surprise when this vivacious gorgeous woman (who unbeknownst to him has had a crush on him for years) shows up for duty. The question is whether Mac will let the temporary arrangement they have turn into something more. I loved this story! Kelli is such a fun character - feisty, flirty, full of life. She has loved Mac from afar for so long, and now has the perfect opportunity to seduce him into bed and hopefully ingrain herself a little bit into his heart. Mac is also wonderfully written as a strong, handsome confident man, stoic on the outside but holding in strong passions on the inside. He feels that it's his duty to protect those around him and getting involved with a woman is too distracting. But Kelli is such a delicious distraction that he is willing to let down his guard just a little - long enough for her to get into his bed, and maybe a little corner of his heart as well. The sexual attraction between them sizzles and the love scenes are steamy and well written. Along with the relationship plot however is some suspense and action as well as Mac's job takes them into dangerous territory. In addition moments of humour abound, making the reader laugh out loud many times at the crazy antics that ensue. Secondary characters play important roles in the plot as well, mostly Mac's family as the relationship between Mac and Kelli develops. This was a fun, steamy, heartwarming read with laughs, tears and all emotions in between."
"A_28384","2026-05-10","Kindle_Store_5",5,"OR","I received ""Whither Thou Goest, I will Go"" by Naomi Dathan for free from [...]  I picked this book for one reason:  some of it takes place in Kansas.  Since I am from Kansas, I usually read books with Kansas as the location since most authors do not find Kansas interesting enough to write about.  This is an incredibly good book.  I loved this.  It starts in St. Paul shortly after the Civil War with Seth, an army officer, and Jem, a spoiled daddy's girl.  Daddy calls all the shots in this marriage, including how to raise Charley, Jem and Seth's son.  He bought their house, gives Jem an allowance, hires their help, everything.  When her father gets caught with his hands in the Army's cookie jar, Seth and Jem must sell the house and move.  Seth decides they are going to Kansas.  He actually winds up in Nebraska because the house is across the state line.  They move and start a new life.  One that Seth thinks he will control and start to call the shots.  God has other plans.

Jem is a wonderful fictional character.  She is soooo dramatic and funny.  She cracks me up even when she is being horrible.  Against her will, she toughens up and matures into a valuable woman.  Her character alone is reason enough to hope for this book to be a series. The end will stun you.  The only thing I did not like was the format.  I hadn't read carefully enough to see that the format was for an i-pad.  I have a kindle.  I do have an android so I could read it that way and also online through [...]  The author sets up an account for you all you need to do is supply a password and read.  Still, would rather a mobi format. Love this!  5 Stars."
"A_28386","2026-02-27","Kindle_Store_5",5,"OR","I don't know why I chose this book as the first book of Cole McCade to read but I am so glad that I did. This book is not for the faint of heart. It has strong elements of abuse and was very dark at times but still beautifully written. Poetic, lyrical, yet dark and gritty, raw and full of emotion. Leigh is an amazing young woman. She is strong yet broken, fragile and dangerously damaged. There were times that it was hard to read because she felt that she deserved what had been done to her. So as you hear in so many instances of abuse she continued to be abused (we read in great detail much of the abuse) and yet we see her grow stronger as the book continues until she finally decides that she will no longer be the victim and to finally fight for what she knows she deserves. The beautiful Gabriel is also broken but he is broken because of his choices to not feel the pain that was inflicted upon him by war. Gabriel sees the brokenness in Leigh and yet from the first time he meets he, he is drawn to her. There were just so many elements of this story that kept me reading it and not the least of which is Cole's ability to draw you into an emotional level with each character in the story, feel their pain (I have since learned that he does this because he has experienced it) and finally experience the freedom of love. Even with the rawness and grittiness, Cole turned this story into one of beauty. It is also evident that Cole is a great lover of books because there are ALOT of references to books, both subtly and not but he weaves them into the story beautifully. Even his acknowledgements were touching. Cole is definitely an author I will be following and reading and could there possibly be another story in the Crow City, fingers crossed!!"
"A_28388","2026-01-20","Kindle_Store_5",5,"OR","IN Book one I was totally thrown at the end... I was so frustrated because it ended as a cliffhanger ..and if I have never said it enough times ..Smiling)...I truly DISLIKE cliffhangers... Having said that Ms Devereaux was kind enough to send me book 2 for a free read and review as I did the first book ..Book 2 ......IS AWESOME,Exciting,Raptourous(sp?) ... OH I could go on and on ...  but seriously book 2 really gets into the ""nitty gritty"" of the storyline ..guess you could say the bones of who Sophie and Marc really are .... and what transpires between them and the other characters of their lives...Her writing is beautifully and wonderfully done... Sophie and Marc's characters are so developed in this book that you understand them far better ..The plot holds you from page one ..just as in book 1 you have the suspense , mystery and a glimpse into some BDSM ...even tho the sex scenes were more detailed in my opinion they were still not Explicit sexual content.....but they were good :)
I only have a slight sign of negativity and it starts around chptr 12 / 13 and goes on for a few chptrs ..you kinda get aggravated at the wishy washy ways between the 2 characters and makes ya want to reach in the book and slap Sophie into Submission  yourself..but.
 Ms Devereaux  comes back with a kicker..
Even tho Sophie and Marc's story is still unfinished ..... book 3 & 4 of this series jumps into a completely  new set  of characters.from what I have been led to believe in reading the reviews of them I myself have not read them ...
For me this book ranks 5 stars and book 1 would have been 5 stars but I was frustrated at the ending cliffhanger ... this one wasn't quite so bad ...but alas you still have a cliffhanger at the end...
I received this book as a free read for an honest  review"
"A_28391","2026-03-13","Kindle_Store_5",5,"OR","This book is basically a continuous of book one. It pretty much picks up where book one ended. The only difference is there is more of Bran And Tyrone's point of view through out this book along with Lance and Tide.

In this book I was able to see that Lance and Tide where able to feel more comfortable in their relationship. I feel that theirs is more of a relationship and less based around the BDSM lifestyle. I feel like they practice parts of the BDSM lifestyle but they r definitely not 24/7. I feel like each day that passes Lance was more comfortable in his own skin and that Tide is really good for Lance because Lance feels like he has the freedom to be himself and enjoy his desires because Tide supports him in his choices. They really are a great couple in my opinion.

Tyrone and Bran have been together for a long time in what I would definitely say is a 24/7 Dom/Sub lifestyle. They know each other's wants and needs but I feel like they have gotten complacent in their relationship and do not realize they are not meeting each other's emotional needs any longer but instead only the physical needs. Don't get me wrong they are still a very much strong couple in my opinion but I feel like maybe they are too comfortable with each other and I believe that Brans tumor scare is exactly what they needed even though I wish I could have happened in a better way.

Bran and Tyrone have to reevaluate their relationship and make changes and I believe this is a very good thing we're their relationship is concerned and I have no doubt that hey will continue to be a very strong, loving couple in future books in this series.

I cannot wait till the next one comes out if their is a next one that is. I enjoyed getting to know these two couples and hope to read more about them in the future."
"A_28392","2026-02-23","Kindle_Store_5",5,"OR","Wow, this is one very intense read! I was so blown away by the emotional pull in this book. I have read other books that Alice has co-authored with and have always loved her work. I have to say I think she outdid herself on this one. So many times I didn't know if I wanted to laugh, cry or just slam the book down and run. When you meet Saga she is just skimming by. Shes worried about making rent and having food to eat. Doing her best to hold on to a job that is not enough to get ahead. When she is at her lowest point, so she thinks things went south in a hurry. When there is no other option she takes a job as an escort. This is where she comes to know Jackson Stone. He is a very rich man who is looking for someone different from who is usually spent his time with. He goes to his long time friend Victoria who runs an escort service. Victoria sends Saga (Meadow) to Jackson knowing she is just what Jackson wanted except for a few overlooked details. Saga tells her self after meeting Jackson that she will not fall for the attraction she feels for Jackson. He is just a job. Jackson pushes his attraction for Saga away by telling his self that she is just a warm body to enjoy when he feels the need to. You are going to want to bash these two heads in at times. At times you're going to love Jackson how caring he is but then he turns and says or does something that you just want to slap him for. Saga is strong, but like all women she has a breaking point and Jackson seems to find just the right buttons to push to break her when he feels like she is getting too close. These two draw you in and keep you wanting more. Im looking and hoping for more from these two."
"A_28394","2026-02-21","Kindle_Store_5",4,"OR","Short, Sexy and Steamy&iexcl;K&iexcl;K&iexcl;K&iexcl;K&iexcl;K.  MY THREE FAVORITE COLORS!

Sean Whitcomb is up for a promotion at his law firm, the test is a dinner for the bosses with his partner to prove his family values. Sean could burn water, but his ex lover Isaiah is a world class chef, so he calls in a favor. Isaiah Waterston has never gotten over the betrayal he felt when Sean left him to pursue his career ten years ago. So when Sean asks him to pretend to be his lover for the weekend and cook a meal for the bosses, Isaiah is hesitant. He makes an assanine comment about topping Sean in exchange for his help, and immediately regrets it when Sean agrees.

Dinner is a huge success as is dessert which consist of Sean laid out naked on the dining room table for Isaiah&iexcl;s tasty treat. The two spend a whirlwind, sex filled weekend together and Sean is more than eager to make his pasts mistakes right. But Isaiah is not buying it and leaves while Sean sleeps and to add salt to the wound, he doesn&iexcl;t return his texts or calls. Can Sean convince Isaiah that he still loves him, he&iexcl;s changed and he&iexcl;d give up everything he&iexcl;s worked ten years to build for another chance with him? Or was one last hoorah all Isaiah was in this for?

I have a new found fascination with interracial M/M novels and novellas, and Dessert did not disappoint! A fast, fun read with some jaw dropping sticky sex on the table that involves bananas and ice cream. The story centers around the present situation with Sean trying to get his lover back, attempting to make up for past mistakes. But there&iexcl;s enough of the past and their individual current lives sprinkled in to add a little depth to the story. If you&iexcl;re looking for a quick read that ends with a cold shower, this is the book for you! 

*I received a copy of this book in exchange for an honest review*"
